Cell,HTAN_Biospecimen_ID,subtype
RU1215_122499659880733,HTA8_2012_1,SCLC-N
RU1065C_192308984895269,HTA8_2002_1,SCLC-A
PleuralEffusion_160990068107163,HTA8_2001_1,SCLC-A
RU1065C_231145152339357,HTA8_2002_1,SCLC-A
RU779D_162004634326942,HTA8_2019_1,SCLC-N
RU1152_161461172321502,HTA8_2009_1,SCLC-A
RU1080C_205913439755054,HTA8_2004_1,SCLC-A
RU779D_160432842533598,HTA8_2019_1,SCLC-N
RU1065C_130673772772597,HTA8_2002_1,SCLC-A
RU1065C_135143806422308,HTA8_2002_1,SCLC-A
RU426B_235600106966390,HTA8_2018_1,SCLC-A
RU1124A_LN_204911389403422,HTA8_2006_1,SCLC-A
PleuralEffusion_157486629472693,HTA8_2001_1,SCLC-A
RU426B_130003758632356,HTA8_2018_1,SCLC-A
RU1124A_LN_130074640238900,HTA8_2006_1,SCLC-A
RU1311A_T_1_226884396465437,HTA8_2016_1,SCLC-A
RU1152_126820516772261,HTA8_2009_1,SCLC-A
RU779D_232372424526188,HTA8_2019_1,SCLC-N
RU1065C_121869090016054,HTA8_2002_1,SCLC-A
RU1065C_135572210476915,HTA8_2002_1,SCLC-A
RU1065C_227911847762269,HTA8_2002_1,SCLC-A
RU426B_170755661884196,HTA8_2018_1,SCLC-A
RU779D_129509077961971,HTA8_2019_1,SCLC-N
RU1145_157613970017187,HTA8_2008_1,SCLC-A
RU1124A_LN_230817377762676,HTA8_2006_1,SCLC-A
RU1124A_LN_204882352425380,HTA8_2006_1,SCLC-A
RU1065C_162011077331814,HTA8_2002_1,SCLC-A
RU1065C_135143774668717,HTA8_2002_1,SCLC-A
RU1293A_166477721688421,HTA8_2015_1,SCLC-N
RU1066_169768892884710,HTA8_2003_1,SCLC-A
RU1144_T_204359574609117,HTA8_2007_1,SCLC-A
RU779D_227425427773294,HTA8_2019_1,SCLC-N
RU1124A_LN_199954862632220,HTA8_2006_1,SCLC-A
RU1066_135014240402660,HTA8_2003_1,SCLC-A
RU1080C_169039957183923,HTA8_2004_1,SCLC-A
RU779D_196115564514548,HTA8_2019_1,SCLC-N
RU1065C_120849062844636,HTA8_2002_1,SCLC-A
RU1145_226822387521323,HTA8_2008_1,SCLC-A
RU1065C_240145107667747,HTA8_2002_1,SCLC-A
RU779D_125236628055971,HTA8_2019_1,SCLC-N
RU1195A_196592931294516,HTA8_2011_1,SCLC-A
RU779D_133828575192884,HTA8_2019_1,SCLC-N
RU1065C_191215659575011,HTA8_2002_1,SCLC-A
RU779D_230818585623470,HTA8_2019_1,SCLC-N
RU1065C_200922541452526,HTA8_2002_1,SCLC-A
RU779D_134393242531678,HTA8_2019_1,SCLC-N
PleuralEffusion_161883153419188,HTA8_2001_1,SCLC-A
RU1066_121339915720435,HTA8_2003_1,SCLC-A
RU1065C_160243549136683,HTA8_2002_1,SCLC-A
RU1066_135150486113565,HTA8_2003_1,SCLC-A
RU1108a_RPMI_191576424171827,HTA8_2005_3,SCLC-A
PleuralEffusion_156463321770396,HTA8_2001_1,SCLC-A
PleuralEffusion_166469285107493,HTA8_2001_1,SCLC-A
RU1066_130761060400029,HTA8_2003_1,SCLC-A
RU1181C_230610146289454,HTA8_2010_1,SCLC-N
RU1145_200511149459315,HTA8_2008_1,SCLC-A
RU1065C_122497256843691,HTA8_2002_1,SCLC-A
RU1195A_169768893765492,HTA8_2011_1,SCLC-A
RU1181C_200991395202982,HTA8_2010_1,SCLC-N
RU1144_LN_200922541767907,HTA8_2007_2,SCLC-A
RU1145_165385713407715,HTA8_2008_1,SCLC-A
RU1293A_230746928564588,HTA8_2015_1,SCLC-N
RU779D_236161808100716,HTA8_2019_1,SCLC-N
RU1181C_135142969334492,HTA8_2010_1,SCLC-N
RU1124A_LN_227906778422573,HTA8_2006_1,SCLC-A
RU1080C_157140481128364,HTA8_2004_1,SCLC-A
RU1195A_157053730807093,HTA8_2011_1,SCLC-A
RU1065C_230604152203046,HTA8_2002_1,SCLC-A
PleuralEffusion_192315323766684,HTA8_2001_1,SCLC-A
RU1065C_161408961366821,HTA8_2002_1,SCLC-A
RU1065C_235058953931181,HTA8_2002_1,SCLC-A
RU1065C_197280153679598,HTA8_2002_1,SCLC-A
RU426B_239476032097069,HTA8_2018_1,SCLC-A
RU779D_239396889454429,HTA8_2019_1,SCLC-N
RU1124A_LN_122505059823014,HTA8_2006_1,SCLC-A
RU1066_192747056880413,HTA8_2003_1,SCLC-A
RU1144_LN_197264034164012,HTA8_2007_2,SCLC-A
RU1145_201585858079580,HTA8_2008_1,SCLC-A
RU1145_121319752059830,HTA8_2008_1,SCLC-A
RU1145_135699986341100,HTA8_2008_1,SCLC-A
RU1066_227981787781341,HTA8_2003_1,SCLC-A
RU1195A_122487968316332,HTA8_2011_1,SCLC-A
RU1195A_161952140835742,HTA8_2011_1,SCLC-A
RU1066_226970294963437,HTA8_2003_1,SCLC-A
RU1152_196498710215413,HTA8_2009_1,SCLC-A
RU1229A_Frozen_200905093496045,HTA8_2013_1,SCLC-A
RU1152_196730684652979,HTA8_2009_1,SCLC-A
RU1124A_LN_192197435243245,HTA8_2006_1,SCLC-A
RU1080C_122490832706331,HTA8_2004_1,SCLC-A
RU1293A_227434312887003,HTA8_2015_1,SCLC-N
RU1065C_125238537807733,HTA8_2002_1,SCLC-A
RU779D_134602594118502,HTA8_2019_1,SCLC-N
RU779D_240633686907749,HTA8_2019_1,SCLC-N
PleuralEffusion_235763048045790,HTA8_2001_1,SCLC-A
RU1080C_227906732845285,HTA8_2004_1,SCLC-A
RU1065C_236245189016478,HTA8_2002_1,SCLC-A
RU1144_LN_157562550544733,HTA8_2007_2,SCLC-A
RU1080C_131234294021428,HTA8_2004_1,SCLC-A
RU1152_169014034122547,HTA8_2009_1,SCLC-A
RU1065C_236220446588254,HTA8_2002_1,SCLC-A
RU1152_226417230138726,HTA8_2009_1,SCLC-A
RU1144_LN_129565717379309,HTA8_2007_2,SCLC-A
RU1124A_LN_161409782201646,HTA8_2006_1,SCLC-A
RU1215_121390201003420,HTA8_2012_1,SCLC-N
RU779D_230807043270371,HTA8_2019_1,SCLC-N
RU1065C_161959806089445,HTA8_2002_1,SCLC-A
RU779D_122285045794526,HTA8_2019_1,SCLC-N
RU779D_226401078105964,HTA8_2019_1,SCLC-N
PleuralEffusion_170276753926900,HTA8_2001_1,SCLC-A
RU1152_240153832057197,HTA8_2009_1,SCLC-A
RU1066_196043605166836,HTA8_2003_1,SCLC-A
RU1065C_196707177425757,HTA8_2002_1,SCLC-A
RU779D_239596290881957,HTA8_2019_1,SCLC-N
RU779D_122298735409949,HTA8_2019_1,SCLC-N
RU426B_161529266616229,HTA8_2018_1,SCLC-A
RU1145_131293502131613,HTA8_2008_1,SCLC-A
RU1124A_LN_196019702151093,HTA8_2006_1,SCLC-A
RU1080C_156039865101598,HTA8_2004_1,SCLC-A
RU1065C_121887371507493,HTA8_2002_1,SCLC-A
RU779D_197057102138731,HTA8_2019_1,SCLC-N
RU1231A_235127539088308,HTA8_2014_1,SCLC-N
RU1195A_196707177391915,HTA8_2011_1,SCLC-A
RU1124A_LN_191012694608310,HTA8_2006_1,SCLC-A
PleuralEffusion_162090700135211,HTA8_2001_1,SCLC-A
RU1065C_157673038953267,HTA8_2002_1,SCLC-A
RU1195A_122352288779188,HTA8_2011_1,SCLC-A
PleuralEffusion_135014286776238,HTA8_2001_1,SCLC-A
RU1080C_156524107753821,HTA8_2004_1,SCLC-A
RU1181C_160921498016555,HTA8_2010_1,SCLC-N
RU1144_LN_227844186922347,HTA8_2007_2,SCLC-A
RU1181C_135066465519979,HTA8_2010_1,SCLC-N
RU1066_165232422574963,HTA8_2003_1,SCLC-A
RU1124A_LN_130693147081500,HTA8_2006_1,SCLC-A
RU1065C_156600477052214,HTA8_2002_1,SCLC-A
RU1124A_LN_192189945768172,HTA8_2006_1,SCLC-A
RU1066_161548575066990,HTA8_2003_1,SCLC-A
RU1311A_T_1_164761854504230,HTA8_2016_1,SCLC-A
RU1065C_130213184171291,HTA8_2002_1,SCLC-A
RU1108a_RPMI_197206037358827,HTA8_2005_3,SCLC-A
RU1181C_165808887675685,HTA8_2010_1,SCLC-N
RU1145_131217382037798,HTA8_2008_1,SCLC-A
RU1065C_227499945707318,HTA8_2002_1,SCLC-A
PleuralEffusion_165946206644507,HTA8_2001_1,SCLC-A
RU1080C_121733826108323,HTA8_2004_1,SCLC-A
RU779D_165790545235380,HTA8_2019_1,SCLC-N
RU779D_166400412506853,HTA8_2019_1,SCLC-N
PleuralEffusion_129565686130524,HTA8_2001_1,SCLC-A
RU1066_134938018887468,HTA8_2003_1,SCLC-A
RU1145_195958664260958,HTA8_2008_1,SCLC-A
RU1065C_135573391423915,HTA8_2002_1,SCLC-A
RU1145_192747102235499,HTA8_2008_1,SCLC-A
RU1311A_T_1_227982995475181,HTA8_2016_1,SCLC-A
RU1152_169787262715700,HTA8_2009_1,SCLC-A
RU1195A_121184460102901,HTA8_2011_1,SCLC-A
RU779D_130598638074678,HTA8_2019_1,SCLC-N
RU1066_239596318419702,HTA8_2003_1,SCLC-A
RU1311A_T_1_235668705270125,HTA8_2016_1,SCLC-A
RU779D_199877553448861,HTA8_2019_1,SCLC-N
RU1229A_Frozen_191705285356443,HTA8_2013_1,SCLC-A
RU1195A_191020359965099,HTA8_2011_1,SCLC-A
PleuralEffusion_226822387841444,HTA8_2001_1,SCLC-A
RU1065C_161341987274037,HTA8_2002_1,SCLC-A
RU779D_121339916277606,HTA8_2019_1,SCLC-N
RU779D_227304378415854,HTA8_2019_1,SCLC-N
RU779D_120788146411821,HTA8_2019_1,SCLC-N
RU1065C_126767515482843,HTA8_2002_1,SCLC-A
RU1152_122352319716571,HTA8_2009_1,SCLC-A
RU1065C_130693127657699,HTA8_2002_1,SCLC-A
RU1215_197075190564598,HTA8_2012_1,SCLC-N
RU1124A_LN_201587084708636,HTA8_2006_1,SCLC-A
RU1145_231891434162918,HTA8_2008_1,SCLC-A
RU1311A_T_1_120781404589302,HTA8_2016_1,SCLC-A
PleuralEffusion_235533401541029,HTA8_2001_1,SCLC-A
RU1065C_205315070385565,HTA8_2002_1,SCLC-A
RU1215_130074639714726,HTA8_2012_1,SCLC-N
RU779D_121963862780133,HTA8_2019_1,SCLC-N
RU1080C_227915456964964,HTA8_2004_1,SCLC-A
RU779D_133896490076395,HTA8_2019_1,SCLC-N
RU779D_192745043356006,HTA8_2019_1,SCLC-N
RU1145_161411826109356,HTA8_2008_1,SCLC-A
RU779D_165784102812597,HTA8_2019_1,SCLC-N
PleuralEffusion_231280341051700,HTA8_2001_1,SCLC-A
RU1145_169768861419438,HTA8_2008_1,SCLC-A
RU1144_LN_126680929590196,HTA8_2007_2,SCLC-A
RU1065C_231357497425331,HTA8_2002_1,SCLC-A
RU426B_126748622175525,HTA8_2018_1,SCLC-A
RU1229A_Frozen_230677791496101,HTA8_2013_1,SCLC-A
RU1066_231891415776683,HTA8_2003_1,SCLC-A
PleuralEffusion_134539692366110,HTA8_2001_1,SCLC-A
PleuralEffusion_156515935308190,HTA8_2001_1,SCLC-A
RU1065C_240482262407398,HTA8_2002_1,SCLC-A
RU1065C_130546043893684,HTA8_2002_1,SCLC-A
RU1181B_231849378045213,HTA8_2010_2,SCLC-N
RU1066_130761060694364,HTA8_2003_1,SCLC-A
RU426B_157131054734116,HTA8_2018_1,SCLC-A
RU1065C_129645277044134,HTA8_2002_1,SCLC-A
PleuralEffusion_239382662895453,HTA8_2001_1,SCLC-A
RU779D_192189933669606,HTA8_2019_1,SCLC-N
RU1066_201670683646390,HTA8_2003_1,SCLC-A
RU1229A_Frozen_230748941573342,HTA8_2013_1,SCLC-A
RU1065C_162072292969819,HTA8_2002_1,SCLC-A
PleuralEffusion_192121080036645,HTA8_2001_1,SCLC-A
RU1080C_129576424106718,HTA8_2004_1,SCLC-A
RU1065C_192747102226142,HTA8_2002_1,SCLC-A
RU1144_LN_226343095588572,HTA8_2007_2,SCLC-A
RU1145_164631977782068,HTA8_2008_1,SCLC-A
RU1144_LN_200563777722268,HTA8_2007_2,SCLC-A
RU1215_204770951485798,HTA8_2012_1,SCLC-N
RU1124A_LN_170728637983598,HTA8_2006_1,SCLC-A
RU1124A_LN_169156976203485,HTA8_2006_1,SCLC-A
PleuralEffusion_196163883100516,HTA8_2001_1,SCLC-A
RU1195A_204198540663092,HTA8_2011_1,SCLC-A
RU779D_170672159677147,HTA8_2019_1,SCLC-N
RU1065C_195548226927325,HTA8_2002_1,SCLC-A
RU1231A_169021671945972,HTA8_2014_1,SCLC-N
RU1145_192718885280667,HTA8_2008_1,SCLC-A
RU779D_155973292779229,HTA8_2019_1,SCLC-N
RU1144_LN_196527715728750,HTA8_2007_2,SCLC-A
RU1065C_197074415957741,HTA8_2002_1,SCLC-A
RU779D_226833152260333,HTA8_2019_1,SCLC-N
RU1215_164779349207790,HTA8_2012_1,SCLC-N
RU1066_200416686918510,HTA8_2003_1,SCLC-A
RU1215_131105463842590,HTA8_2012_1,SCLC-N
PleuralEffusion_161864274269989,HTA8_2001_1,SCLC-A
RU426B_236700558026651,HTA8_2018_1,SCLC-A
RU1065C_227915456175397,HTA8_2002_1,SCLC-A
RU1145_232327508322549,HTA8_2008_1,SCLC-A
RU1145_232301304102260,HTA8_2008_1,SCLC-A
RU1065C_227905792764342,HTA8_2002_1,SCLC-A
RU1293A_206068852088107,HTA8_2015_1,SCLC-N
RU1065C_227449345359075,HTA8_2002_1,SCLC-A
RU1152_129446781794742,HTA8_2009_1,SCLC-A
PleuralEffusion_230741438060982,HTA8_2001_1,SCLC-A
RU1124A_LN_170328415751588,HTA8_2006_1,SCLC-A
PleuralEffusion_235070765259678,HTA8_2001_1,SCLC-A
RU1065C_170755630721334,HTA8_2002_1,SCLC-A
PleuralEffusion_236846706507179,HTA8_2001_1,SCLC-A
RU1145_161864227932907,HTA8_2008_1,SCLC-A
RU1181C_199807058205603,HTA8_2010_1,SCLC-N
RU1195A_170869447318757,HTA8_2011_1,SCLC-A
RU1066_121965773186806,HTA8_2003_1,SCLC-A
RU1065C_129515654372643,HTA8_2002_1,SCLC-A
RU1144_LN_165188398857139,HTA8_2007_2,SCLC-A
RU1215_231821326536038,HTA8_2012_1,SCLC-N
RU1195A_164642044960091,HTA8_2011_1,SCLC-A
RU1311A_T_1_227929295862131,HTA8_2016_1,SCLC-A
RU1144_T_236177524447974,HTA8_2007_1,SCLC-A
RU1124A_LN_134445157476787,HTA8_2006_1,SCLC-A
RU1231A_196498724928814,HTA8_2014_1,SCLC-N
RU1215_197281482915037,HTA8_2012_1,SCLC-N
RU1065C_134043604563757,HTA8_2002_1,SCLC-A
PleuralEffusion_235000944876318,HTA8_2001_1,SCLC-A
RU1065C_201129505180405,HTA8_2002_1,SCLC-A
RU779D_227357157440742,HTA8_2019_1,SCLC-N
RU1231A_135572198156598,HTA8_2014_1,SCLC-N
RU1065C_205984039029595,HTA8_2002_1,SCLC-A
RU1080C_133984119541092,HTA8_2004_1,SCLC-A
RU1195A_228044332490092,HTA8_2011_1,SCLC-A
RU1066_126364041471854,HTA8_2003_1,SCLC-A
PleuralEffusion_166290877540716,HTA8_2001_1,SCLC-A
RU1152_166428435962227,HTA8_2009_1,SCLC-A
RU779D_200905093401947,HTA8_2019_1,SCLC-N
PleuralEffusion_231900127030123,HTA8_2001_1,SCLC-A
RU1065C_204222269148533,HTA8_2002_1,SCLC-A
PleuralEffusion_197068881839973,HTA8_2001_1,SCLC-A
RU1124A_LN_170182252287724,HTA8_2006_1,SCLC-A
RU1065C_160904061767069,HTA8_2002_1,SCLC-A
RU1065C_204292748593453,HTA8_2002_1,SCLC-A
RU1311A_T_1_241054881049948,HTA8_2016_1,SCLC-A
RU1066_235763059813731,HTA8_2003_1,SCLC-A
RU1181C_191141992425780,HTA8_2010_1,SCLC-N
RU1065C_157070669338413,HTA8_2002_1,SCLC-A
RU779D_129661664971557,HTA8_2019_1,SCLC-N
PleuralEffusion_227930488622494,HTA8_2001_1,SCLC-A
RU1181C_239543724194523,HTA8_2010_1,SCLC-N
RU1195A_230738082805548,HTA8_2011_1,SCLC-A
RU1124A_LN_199874689066908,HTA8_2006_1,SCLC-A
RU1065C_126215999839590,HTA8_2002_1,SCLC-A
PleuralEffusion_166402815343011,HTA8_2001_1,SCLC-A
RU1311A_T_1_240000198957796,HTA8_2016_1,SCLC-A
RU1065C_235144557325101,HTA8_2002_1,SCLC-A
RU779D_160999612767077,HTA8_2019_1,SCLC-N
PleuralEffusion_157537719741211,HTA8_2001_1,SCLC-A
RU1065C_120849035057574,HTA8_2002_1,SCLC-A
RU779D_121889787431860,HTA8_2019_1,SCLC-N
RU1066_191210559063902,HTA8_2003_1,SCLC-A
RU1065C_161537423203235,HTA8_2002_1,SCLC-A
RU1145_239475360722332,HTA8_2008_1,SCLC-A
RU1124A_LN_125798195084709,HTA8_2006_1,SCLC-A
RU1145_192788825828637,HTA8_2008_1,SCLC-A
RU1145_192315305380723,HTA8_2008_1,SCLC-A
RU1065C_200896669169563,HTA8_2002_1,SCLC-A
RU1066_161960476923686,HTA8_2003_1,SCLC-A
RU1066_227425474230573,HTA8_2003_1,SCLC-A
RU1065C_240559720348894,HTA8_2002_1,SCLC-A
RU1229A_Frozen_239596337477483,HTA8_2013_1,SCLC-A
RU1152_120778617435955,HTA8_2009_1,SCLC-A
RU1124A_LN_120864485062963,HTA8_2006_1,SCLC-A
RU1065C_170139168192436,HTA8_2002_1,SCLC-A
RU779D_126267419473846,HTA8_2019_1,SCLC-N
RU1145_155972622011172,HTA8_2008_1,SCLC-A
RU1181C_191099024107355,HTA8_2010_1,SCLC-N
RU1065C_131095933967283,HTA8_2002_1,SCLC-A
RU1145_165232467929459,HTA8_2008_1,SCLC-A
PleuralEffusion_227354844252525,HTA8_2001_1,SCLC-A
RU426B_131081017347380,HTA8_2018_1,SCLC-A
RU1144_LN_230741425904422,HTA8_2007_2,SCLC-A
RU1065C_156994689715550,HTA8_2002_1,SCLC-A
RU1065C_165309509421300,HTA8_2002_1,SCLC-A
RU1152_192171276949363,HTA8_2009_1,SCLC-A
RU1108a_Bambanker_Frozen_157537719929630,HTA8_2005_2,SCLC-A
PleuralEffusion_160447856306421,HTA8_2001_1,SCLC-A
RU1065C_191766864542492,HTA8_2002_1,SCLC-A
RU1144_LN_126707819539683,HTA8_2007_2,SCLC-A
RU1145_236170027097451,HTA8_2008_1,SCLC-A
PleuralEffusion_239946748606822,HTA8_2001_1,SCLC-A
RU1065C_191706615212979,HTA8_2002_1,SCLC-A
RU1065C_134043605330347,HTA8_2002_1,SCLC-A
RU1080C_160370384624411,HTA8_2004_1,SCLC-A
RU1152_230746928072501,HTA8_2009_1,SCLC-A
RU1066_130754452544348,HTA8_2003_1,SCLC-A
RU1195A_197051821181294,HTA8_2011_1,SCLC-A
RU779D_169777317989675,HTA8_2019_1,SCLC-N
RU1152_129567952914677,HTA8_2009_1,SCLC-A
RU1065C_125238519748901,HTA8_2002_1,SCLC-A
RU1145_156933472078253,HTA8_2008_1,SCLC-A
RU1181C_226333566384988,HTA8_2010_1,SCLC-N
RU1145_169793570858723,HTA8_2008_1,SCLC-A
RU1065C_161547118067107,HTA8_2002_1,SCLC-A
RU1311A_T_1_232242502035811,HTA8_2016_1,SCLC-A
RU1145_239477267781484,HTA8_2008_1,SCLC-A
RU1124A_LN_204292734216565,HTA8_2006_1,SCLC-A
RU1124A_LN_156988247063909,HTA8_2006_1,SCLC-A
RU1145_157140435712286,HTA8_2008_1,SCLC-A
RU426B_157064468216157,HTA8_2018_1,SCLC-A
RU1293A_231916111292787,HTA8_2015_1,SCLC-N
RU779D_227914114583845,HTA8_2019_1,SCLC-N
RU1065C_192186340785589,HTA8_2002_1,SCLC-A
RU1080C_232328266726772,HTA8_2004_1,SCLC-A
RU1065C_125720870218659,HTA8_2002_1,SCLC-A
RU1080C_164750358628085,HTA8_2004_1,SCLC-A
PleuralEffusion_240094656478123,HTA8_2001_1,SCLC-A
RU1066_169795603057012,HTA8_2003_1,SCLC-A
RU1293A_195418304170917,HTA8_2015_1,SCLC-N
RU1065C_157606841604004,HTA8_2002_1,SCLC-A
RU426B_125257163062691,HTA8_2018_1,SCLC-A
RU1195A_191072019343206,HTA8_2011_1,SCLC-A
RU779D_125745344141747,HTA8_2019_1,SCLC-N
RU1080C_226273436810014,HTA8_2004_1,SCLC-A
RU1065C_126760267405539,HTA8_2002_1,SCLC-A
RU779D_226394635430645,HTA8_2019_1,SCLC-N
RU1065C_240489940499812,HTA8_2002_1,SCLC-A
PleuralEffusion_226883214949749,HTA8_2001_1,SCLC-A
RU1293A_195554890897245,HTA8_2015_1,SCLC-N
RU779D_231906467268452,HTA8_2019_1,SCLC-N
RU1215_191648530909916,HTA8_2012_1,SCLC-N
RU779D_157148353812790,HTA8_2019_1,SCLC-N
RU1080C_134946219474276,HTA8_2004_1,SCLC-A
RU1145_231711850753262,HTA8_2008_1,SCLC-A
RU1065C_241184517019358,HTA8_2002_1,SCLC-A
RU426B_228052627474853,HTA8_2018_1,SCLC-A
RU1124A_LN_236847661439923,HTA8_2006_1,SCLC-A
RU1215_196524373073139,HTA8_2012_1,SCLC-N
RU779D_121886404693276,HTA8_2019_1,SCLC-N
RU1145_205518962055581,HTA8_2008_1,SCLC-A
PleuralEffusion_227982995320099,HTA8_2001_1,SCLC-A
RU779D_165173277899691,HTA8_2019_1,SCLC-N
RU1144_LN_192180135288244,HTA8_2007_2,SCLC-A
RU1124A_LN_129576455223212,HTA8_2006_1,SCLC-A
RU1145_125728279706997,HTA8_2008_1,SCLC-A
RU1293A_197074397875108,HTA8_2015_1,SCLC-N
RU779D_130204843858268,HTA8_2019_1,SCLC-N
RU779D_165309477706037,HTA8_2019_1,SCLC-N
RU1065C_126748603340509,HTA8_2002_1,SCLC-A
RU1065C_126224455100645,HTA8_2002_1,SCLC-A
PleuralEffusion_130194240366883,HTA8_2001_1,SCLC-A
RU779D_240633674419116,HTA8_2019_1,SCLC-N
PleuralEffusion_155971413720476,HTA8_2001_1,SCLC-A
RU1124A_LN_236167994948510,HTA8_2006_1,SCLC-A
RU1066_160928776702380,HTA8_2003_1,SCLC-A
RU1195A_199814337121059,HTA8_2011_1,SCLC-A
RU1066_226829546739501,HTA8_2003_1,SCLC-A
RU1065C_169717307664739,HTA8_2002_1,SCLC-A
RU1066_161864274597684,HTA8_2003_1,SCLC-A
RU1311A_T_1_205441013016950,HTA8_2016_1,SCLC-A
RU1195A_195402178943197,HTA8_2011_1,SCLC-A
RU1195A_170181075884979,HTA8_2011_1,SCLC-A
RU1215_200005565962469,HTA8_2012_1,SCLC-N
RU1080C_239586911148251,HTA8_2004_1,SCLC-A
RU1145_134522346850149,HTA8_2008_1,SCLC-A
RU1065C_155911431343347,HTA8_2002_1,SCLC-A
RU1065C_239596305836277,HTA8_2002_1,SCLC-A
RU779D_240162168294118,HTA8_2019_1,SCLC-N
RU1065C_191235006093172,HTA8_2002_1,SCLC-A
RU1145_231280309922021,HTA8_2008_1,SCLC-A
RU1195A_200570500765939,HTA8_2011_1,SCLC-A
RU1144_LN_236846734337908,HTA8_2007_2,SCLC-A
RU1152_227861662387613,HTA8_2009_1,SCLC-A
RU1108a_Bambanker_Frozen_192718870276331,HTA8_2005_2,SCLC-A
RU779D_227499918154485,HTA8_2019_1,SCLC-N
RU1124A_LN_121869104540974,HTA8_2006_1,SCLC-A
PleuralEffusion_192806932331358,HTA8_2001_1,SCLC-A
RU1065C_134945401432499,HTA8_2002_1,SCLC-A
RU1065C_205441771396003,HTA8_2002_1,SCLC-A
RU779D_191166508844955,HTA8_2019_1,SCLC-N
RU1144_T_130761029805859,HTA8_2007_1,SCLC-A
RU1293A_197120300312293,HTA8_2015_1,SCLC-N
RU1124A_LN_169012826365148,HTA8_2006_1,SCLC-A
RU1065C_196105452547493,HTA8_2002_1,SCLC-A
RU1145_235069813410526,HTA8_2008_1,SCLC-A
RU1066_170137154931996,HTA8_2003_1,SCLC-A
PleuralEffusion_135149143934813,HTA8_2001_1,SCLC-A
RU1144_LN_204763060189923,HTA8_2007_2,SCLC-A
RU1080C_135572229863323,HTA8_2004_1,SCLC-A
RU779D_126777581780325,HTA8_2019_1,SCLC-N
RU1080C_199823176678638,HTA8_2004_1,SCLC-A
RU1080C_126903999450019,HTA8_2004_1,SCLC-A
RU1065C_134034868104412,HTA8_2002_1,SCLC-A
RU1195A_241046943811317,HTA8_2011_1,SCLC-A
RU1066_235678502604019,HTA8_2003_1,SCLC-A
RU1065C_166273832348517,HTA8_2002_1,SCLC-A
RU1145_162090668738981,HTA8_2008_1,SCLC-A
RU1145_236639623767788,HTA8_2008_1,SCLC-A
RU1066_134376303283099,HTA8_2003_1,SCLC-A
RU1066_199934595783478,HTA8_2003_1,SCLC-A
RU1066_235189029522867,HTA8_2003_1,SCLC-A
RU1124A_LN_165310966721309,HTA8_2006_1,SCLC-A
RU1065C_130204830979867,HTA8_2002_1,SCLC-A
RU1152_200494283638709,HTA8_2009_1,SCLC-A
RU1195A_134530833804204,HTA8_2011_1,SCLC-A
RU1065C_164623772142966,HTA8_2002_1,SCLC-A
RU1065C_191148434877165,HTA8_2002_1,SCLC-A
RU1065C_232236106017198,HTA8_2002_1,SCLC-A
PleuralEffusion_239382643820382,HTA8_2001_1,SCLC-A
RU1065C_169589847223660,HTA8_2002_1,SCLC-A
RU1066_204351803874605,HTA8_2003_1,SCLC-A
RU1195A_134378182792931,HTA8_2011_1,SCLC-A
RU1066_231917070239982,HTA8_2003_1,SCLC-A
RU1124A_LN_199807089695974,HTA8_2006_1,SCLC-A
RU1065C_135496082316587,HTA8_2002_1,SCLC-A
RU1152_227297008971061,HTA8_2009_1,SCLC-A
RU426B_135066496657308,HTA8_2018_1,SCLC-A
PleuralEffusion_164761064069851,HTA8_2001_1,SCLC-A
RU1124A_LN_130599846333238,HTA8_2006_1,SCLC-A
RU779D_191622895056630,HTA8_2019_1,SCLC-N
PleuralEffusion_205510774246125,HTA8_2001_1,SCLC-A
RU1065C_231754935261043,HTA8_2002_1,SCLC-A
RU779D_232242516704477,HTA8_2019_1,SCLC-N
RU779D_231754903436061,HTA8_2019_1,SCLC-N
RU779D_126227570191084,HTA8_2019_1,SCLC-N
RU1124A_LN_165182788746533,HTA8_2006_1,SCLC-A
RU426B_239611741366052,HTA8_2018_1,SCLC-A
PleuralEffusion_235070752934302,HTA8_2001_1,SCLC-A
PleuralEffusion_240490763926429,HTA8_2001_1,SCLC-A
RU1066_232330280496483,HTA8_2003_1,SCLC-A
RU426B_121390201497950,HTA8_2018_1,SCLC-A
RU1145_122308411710260,HTA8_2008_1,SCLC-A
RU1195A_169107437041947,HTA8_2011_1,SCLC-A
RU1066_226205952523574,HTA8_2003_1,SCLC-A
PleuralEffusion_204959661868891,HTA8_2001_1,SCLC-A
RU779D_120729999461669,HTA8_2019_1,SCLC-N
RU779D_205930473581478,HTA8_2019_1,SCLC-N
RU1065C_129998523393949,HTA8_2002_1,SCLC-A
RU1195A_196115546126189,HTA8_2011_1,SCLC-A
RU426B_204842773141797,HTA8_2018_1,SCLC-A
PleuralEffusion_239448263646044,HTA8_2001_1,SCLC-A
RU1229A_Frozen_162011062582195,HTA8_2013_1,SCLC-A
RU1124A_LN_156524134975198,HTA8_2006_1,SCLC-A
RU1080C_166477694188764,HTA8_2004_1,SCLC-A
RU1215_170257548753267,HTA8_2012_1,SCLC-N
RU779D_169082606971702,HTA8_2019_1,SCLC-N
RU1080C_236297770888029,HTA8_2004_1,SCLC-A
RU1065C_134585729367451,HTA8_2002_1,SCLC-A
RU426B_199954843744549,HTA8_2018_1,SCLC-A
RU779D_195418284575644,HTA8_2019_1,SCLC-N
